Date,BND,BTC-USD,ETH-USD,GLD,GOOGL,IEF,MSFT,TLT,VOO,^GSPC
2022-05-15,66.45110321044922,31305.11328125,2145.706787109375,168.7899932861328,115.09920501708984,90.41410064697266,252.60108947753906,100.18501281738281,348.4778137207031,4023.889892578125
2022-05-16,66.55609130859375,29862.91796875,2022.7259521484375,170.39999389648438,113.50686645507812,90.79299926757812,252.96873474121094,100.08137512207031,347.2317810058594,4008.010009765625
2022-05-17,66.16231536865234,30425.857421875,2090.4091796875,169.3300018310547,115.51823425292969,90.10572814941406,258.11517333984375,98.87202453613281,354.1794128417969,4088.85009765625
2022-05-18,66.44233703613281,28720.271484375,1916.6561279296875,169.4199981689453,110.98222351074219,90.74894714355469,246.36328125,100.97968292236328,340.15203857421875,3923.679931640625
2022-05-19,66.58235931396484,30314.333984375,2018.336181640625,171.91000366210938,109.47916412353516,91.0749740600586,245.4518280029297,101.2215805053711,337.8769836425781,3900.7900390625
2022-05-20,66.78362274169922,29200.740234375,1961.315673828125,172.02999877929688,108.01525115966797,91.49791717529297,244.8894500732422,102.37046813964844,337.9619140625,3901.360107421875
2022-05-21,66.78362274169922,29432.2265625,1974.518310546875,172.02999877929688,108.01525115966797,91.49791717529297,244.8894500732422,102.37046813964844,337.9619140625,3901.360107421875
2022-05-22,66.78362274169922,30323.72265625,2043.170166015625,172.02999877929688,108.01525115966797,91.49791717529297,244.8894500732422,102.37046813964844,337.9619140625,3901.360107421875
2022-05-23,66.54736328125,29098.91015625,1972.181884765625,172.8300018310547,110.57410430908203,90.94281005859375,252.7337188720703,100.68603515625,344.37152099609375,3973.75
2022-05-24,67.08988189697266,29655.5859375,1978.9827880859375,174.1300048828125,105.10134887695312,91.72702026367188,251.73497009277344,102.67277526855469,341.8888854980469,3941.47998046875
2022-05-25,67.36113739013672,29562.361328125,1944.827880859375,173.0800018310547,104.93768310546875,91.91205596923828,254.5469512939453,103.07880401611328,344.7396545410156,3978.72998046875
2022-05-26,67.29114532470703,29267.224609375,1803.913330078125,172.75999450683594,106.90889739990234,91.8680191040039,257.82427978515625,102.61234283447266,351.5928955078125,4057.840087890625
2022-05-27,67.48367309570312,28627.57421875,1724.9228515625,172.85000610351562,111.39582061767578,92.00018310546875,264.9413146972656,102.8628158569336,360.4096984863281,4158.240234375
2022-05-28,67.48367309570312,28814.900390625,1757.9417724609375,172.85000610351562,111.39582061767578,92.00018310546875,264.9413146972656,102.8628158569336,360.4096984863281,4158.240234375
2022-05-29,67.48367309570312,29445.95703125,1812.031005859375,172.85000610351562,111.39582061767578,92.00018310546875,264.9413146972656,102.8628158569336,360.4096984863281,4158.240234375
2022-05-30,67.48367309570312,31726.390625,1996.4412841796875,172.85000610351562,111.39582061767578,92.00018310546875,264.9413146972656,102.8628158569336,360.4096984863281,4158.240234375
2022-05-31,67.09864044189453,31792.310546875,1942.3280029296875,171.13999938964844,112.8294677734375,91.0396957397461,263.6129150390625,100.68603515625,358.408447265625,4132.14990234375
2022-06-01,66.79878997802734,29799.080078125,1823.5693359375,172.22999572753906,112.9583969116211,90.52713012695312,264.1463623046875,100.57093048095703,355.4066162109375,4101.22998046875
2022-06-02,66.86015319824219,30467.48828125,1834.1505126953125,174.35000610351562,116.6583251953125,90.65949249267578,266.2406005859375,100.62285614013672,362.156005859375,4176.81982421875
2022-06-03,66.76372528076172,29704.390625,1775.07861328125,172.5800018310547,113.60208129882812,90.48301696777344,261.8191223144531,100.40650177001953,356.2939147949219,4108.5400390625
2022-06-04,66.76372528076172,29832.9140625,1801.6094970703125,172.5800018310547,113.60208129882812,90.48301696777344,261.8191223144531,100.40650177001953,356.2939147949219,4108.5400390625
2022-06-05,66.76372528076172,29906.662109375,1805.2049560546875,172.5800018310547,113.60208129882812,90.48301696777344,261.8191223144531,100.40650177001953,356.2939147949219,4108.5400390625
2022-06-06,66.36919403076172,31370.671875,1859.2896728515625,171.82000732421875,115.86289978027344,89.80370330810547,260.58770751953125,98.5546646118164,357.2662353515625,4121.43017578125
2022-06-07,66.5971450805664,31155.478515625,1814.04833984375,172.94000244140625,116.1891860961914,90.1654052734375,264.2238464355469,99.61906433105469,360.75897216796875,4160.68017578125
2022-06-08,66.32534790039062,30214.35546875,1793.572265625,172.77999877929688,116.23332977294922,89.83016967773438,262.197265625,98.73638916015625,356.8131408691406,4115.77001953125
2022-06-09,66.23767852783203,30111.998046875,1789.8260498046875,172.22999572753906,113.8941650390625,89.75076293945312,256.74798583984375,99.06522369384766,348.4211730957031,4017.820068359375
2022-06-10,65.67655944824219,29083.8046875,1665.042236328125,174.5399932861328,110.25027465820312,88.86851501464844,245.306396484375,98.45082092285156,338.1979064941406,3900.860107421875
2022-06-11,65.67655944824219,28360.810546875,1529.6634521484375,174.5399932861328,110.25027465820312,88.86851501464844,245.306396484375,98.45082092285156,338.1979064941406,3900.860107421875
2022-06-12,65.67655944824219,26762.6484375,1445.216552734375,174.5399932861328,110.25027465820312,88.86851501464844,245.306396484375,98.45082092285156,338.1979064941406,3900.860107421875
2022-06-13,64.61567687988281,22487.388671875,1204.582763671875,169.92999267578125,105.52037811279297,87.2892837524414,234.90223693847656,95.36151885986328,325.1616516113281,3749.6298828125
2022-06-14,64.26500701904297,22206.79296875,1211.662841796875,168.57000732421875,105.84072875976562,86.59230041503906,237.0645294189453,94.15869140625,324.34979248046875,3735.47998046875
2022-06-15,65.0014877319336,22572.83984375,1233.2064208984375,170.77000427246094,108.86473083496094,87.80099487304688,244.1137237548828,95.91534423828125,328.9941711425781,3789.989990234375
2022-06-16,65.14176940917969,20381.650390625,1067.730712890625,172.69000244140625,105.16431427001953,88.37445831298828,237.5299530029297,96.67684936523438,318.1856689453125,3666.77001953125
2022-06-17,65.17681121826172,20471.482421875,1086.519287109375,171.27000427246094,106.26521301269531,88.40090942382812,240.12855529785156,96.9883804321289,319.01641845703125,3674.840087890625
2022-06-18,65.17681121826172,19017.642578125,993.6367797851562,171.27000427246094,106.26521301269531,88.40090942382812,240.12855529785156,96.9883804321289,319.01641845703125,3674.840087890625
2022-06-19,65.17681121826172,20553.271484375,1127.656494140625,171.27000427246094,106.26521301269531,88.40090942382812,240.12855529785156,96.9883804321289,319.01641845703125,3674.840087890625
2022-06-20,65.17681121826172,20599.537109375,1127.6424560546875,171.27000427246094,106.26521301269531,88.40090942382812,240.12855529785156,96.9883804321289,319.01641845703125,3674.840087890625
2022-06-21,64.87871551513672,20710.59765625,1124.8245849609375,170.6300048828125,110.62965393066406,87.942138671875,246.0336151123047,95.34422302246094,326.8324279785156,3764.7900390625
2022-06-22,65.41355895996094,19987.029296875,1051.421875,171.30999755859375,110.57361602783203,89.05380249023438,245.44212341308594,97.96623229980469,326.14337158203125,3759.889892578125
2022-06-23,65.72915649414062,21085.876953125,1143.38671875,170.25999450683594,111.32191467285156,89.55665588378906,250.99810791015625,98.77099609375,329.5699768066406,3795.72998046875
2022-06-24,65.60641479492188,21231.65625,1226.8447265625,170.08999633789062,117.00791931152344,89.23908233642578,259.5696105957031,97.40374755859375,339.8310546875,3911.739990234375
2022-06-25,65.60641479492188,21502.337890625,1243.4468994140625,170.08999633789062,117.00791931152344,89.23908233642578,259.5696105957031,97.40374755859375,339.8310546875,3911.739990234375
2022-06-26,65.60641479492188,21027.294921875,1199.8316650390625,170.08999633789062,117.00791931152344,89.23908233642578,259.5696105957031,97.40374755859375,339.8310546875,3911.739990234375
2022-06-27,65.29080963134766,20735.478515625,1193.6806640625,169.89999389648438,114.88398742675781,88.73617553710938,256.844970703125,96.57304382324219,338.556640625,3900.110107421875
2022-06-28,65.32588958740234,20280.634765625,1144.5792236328125,169.6199951171875,111.08934020996094,88.85087585449219,248.69036865234375,97.02300262451172,331.2408142089844,3821.550048828125
2022-06-29,65.70284271240234,20104.0234375,1098.94384765625,169.49000549316406,110.78585815429688,89.56546783447266,252.3555450439453,98.53736114501953,331.40386962890625,3818.830078125
2022-06-30,65.98342895507812,19784.7265625,1067.298828125,168.4600067138672,108.06979370117188,90.25362396240234,249.02975463867188,99.4026870727539,328.787841796875,3785.3798828125
2022-07-01,66.50961303710938,19269.3671875,1059.767333984375,168.32000732421875,107.84614562988281,91.22116088867188,251.6962432861328,100.42322540283203,332.1621398925781,3825.330078125
2022-07-02,66.50961303710938,19242.255859375,1066.5128173828125,168.32000732421875,107.84614562988281,91.22116088867188,251.6962432861328,100.42322540283203,332.1621398925781,3825.330078125
2022-07-03,66.50961303710938,19297.076171875,1073.7669677734375,168.32000732421875,107.84614562988281,91.22116088867188,251.6962432861328,100.42322540283203,332.1621398925781,3825.330078125
2022-07-04,66.50961303710938,20231.26171875,1151.05908203125,168.32000732421875,107.84614562988281,91.22116088867188,251.6962432861328,100.42322540283203,332.1621398925781,3825.330078125
2022-07-05,66.62382507324219,20190.115234375,1134.541015625,164.75,112.33454895019531,91.55693817138672,254.86691284179688,101.21227264404297,332.74981689453125,3831.389892578125
2022-07-06,66.21971130371094,20548.24609375,1186.9739990234375,162.13999938964844,113.63282775878906,90.77935791015625,258.12481689453125,99.5128402709961,333.95355224609375,3845.080078125
2022-07-07,66.0352554321289,21637.587890625,1237.5933837890625,162.22999572753906,117.8093032836914,90.22269439697266,260.24835205078125,98.63707733154297,338.8539123535156,3902.6201171875
2022-07-08,65.81562805175781,21731.1171875,1222.5062255859375,162.3000030517578,118.37513732910156,89.67487335205078,259.5308532714844,97.54460144042969,338.6548767089844,3899.3798828125
2022-07-09,65.81562805175781,21592.20703125,1216.978271484375,162.3000030517578,118.37513732910156,89.67487335205078,259.5308532714844,97.54460144042969,338.6548767089844,3899.3798828125
2022-07-10,65.81562805175781,20860.44921875,1168.401611328125,162.3000030517578,118.37513732910156,89.67487335205078,259.5308532714844,97.54460144042969,338.6548767089844,3899.3798828125
2022-07-11,66.0616226196289,19970.556640625,1097.236572265625,161.42999267578125,114.728271484375,90.38176727294922,256.47650146484375,99.22667694091797,334.8255920410156,3854.429931640625
2022-07-12,66.17582702636719,19323.9140625,1038.191650390625,160.8300018310547,113.08585357666016,90.59379577636719,245.96571350097656,99.81629180908203,331.7356262207031,3818.800048828125
2022-07-13,66.38663482666016,20212.07421875,1113.587158203125,161.60000610351562,110.44071197509766,90.98261260986328,245.0445556640625,100.96080017089844,330.1907043457031,3801.780029296875
2022-07-14,66.17582702636719,20569.919921875,1191.5262451171875,159.3300018310547,109.4627914428711,90.47895050048828,246.36328125,100.13712310791016,329.3186950683594,3790.3798828125
2022-07-15,66.41297912597656,20836.328125,1233.129150390625,159.00999450683594,110.86124420166016,90.7882080078125,248.92311096191406,100.7007064819336,335.5458679199219,3863.159912109375
2022-07-16,66.41297912597656,21190.31640625,1352.62646484375,159.00999450683594,110.86124420166016,90.7882080078125,248.92311096191406,100.7007064819336,335.5458679199219,3863.159912109375
2022-07-17,66.41297912597656,20779.34375,1338.6357421875,159.00999450683594,110.86124420166016,90.7882080078125,248.92311096191406,100.7007064819336,335.5458679199219,3863.159912109375
2022-07-18,66.21092224121094,22485.689453125,1578.7178955078125,159.16000366210938,108.1362533569336,90.52313232421875,246.52809143066406,99.65156555175781,332.768798828125,3830.85009765625
2022-07-19,66.15827941894531,23389.43359375,1542.9752197265625,159.5399932861328,112.87706756591797,90.10785675048828,251.6477813720703,99.11398315429688,341.80169677734375,3936.68994140625
2022-07-20,66.09673309326172,23231.732421875,1520.20068359375,158.0399932861328,112.96633911132812,90.01949310302734,254.3045196533203,99.37406921386719,343.9912109375,3959.89990234375
2022-07-21,66.64141845703125,23164.62890625,1576.74951171875,160.27000427246094,113.40272521972656,91.04444885253906,256.7964782714844,101.09086608886719,347.4697570800781,3998.949951171875
2022-07-22,67.18607330322266,22714.978515625,1537.4051513671875,160.6699981689453,107.01551818847656,92.08708190917969,252.4525146484375,102.7903060913086,344.30401611328125,3961.6298828125
2022-07-23,67.18607330322266,22465.478515625,1549.2974853515625,160.6699981689453,107.01551818847656,92.08708190917969,252.4525146484375,102.7903060913086,344.30401611328125,3961.6298828125
2022-07-24,67.18607330322266,22609.1640625,1599.4766845703125,160.6699981689453,107.01551818847656,92.08708190917969,252.4525146484375,102.7903060913086,344.30401611328125,3961.6298828125
2022-07-25,66.94007873535156,21361.701171875,1445.3834228515625,160.22999572753906,106.62870788574219,91.76012420654297,250.96902465820312,101.78453063964844,344.6452331542969,3966.840087890625
2022-07-26,66.9576644897461,21239.75390625,1441.8067626953125,160.0399932861328,104.15911102294922,91.79551696777344,244.24948120117188,101.8625717163086,340.5126037597656,3921.050048828125
2022-07-27,67.1421127319336,22930.548828125,1636.232666015625,161.6699981689453,112.13322448730469,91.9810562133789,260.5780029296875,101.2903060913086,349.4319152832031,4023.610107421875
2022-07-28,67.60772705078125,23843.88671875,1725.4681396484375,163.63999938964844,113.28372192382812,92.8911361694336,268.0150451660156,102.09667205810547,353.8487854003906,4072.429931640625
2022-07-29,67.55501556396484,23804.6328125,1727.406982421875,164.10000610351562,115.36650085449219,92.9264907836914,272.21356201171875,101.81922149658203,359.0334777832031,4130.2900390625
2022-07-30,67.55501556396484,23656.20703125,1695.969482421875,164.10000610351562,115.36650085449219,92.9264907836914,272.21356201171875,101.81922149658203,359.0334777832031,4130.2900390625
2022-07-31,67.55501556396484,23336.896484375,1681.517333984375,164.10000610351562,115.36650085449219,92.9264907836914,272.21356201171875,101.81922149658203,359.0334777832031,4130.2900390625
2022-08-01,67.84818267822266,23314.19921875,1635.19580078125,165.02999877929688,113.91844940185547,93.4699478149414,269.5664978027344,104.27135467529297,357.95294189453125,4118.6298828125
2022-08-02,67.16155242919922,22978.1171875,1632.9454345703125,164.0500030517578,114.1862564086914,92.17765045166016,266.4733581542969,102.06500244140625,355.64019775390625,4091.18994140625
2022-08-03,67.4960708618164,22846.5078125,1618.87451171875,164.4499969482422,117.1120834350586,92.55828094482422,273.89105224609375,103.6720199584961,361.19451904296875,4155.169921875
2022-08-04,67.66329193115234,22630.95703125,1608.205810546875,167.1699981689453,117.22116088867188,93.02738952636719,275.0351257324219,103.63726043701172,360.91021728515625,4151.93994140625
2022-08-05,66.89749145507812,23289.314453125,1732.254638671875,165.2899932861328,116.50706481933594,91.68199920654297,274.3176574707031,101.17035675048828,360.16143798828125,4145.18994140625
2022-08-06,66.89749145507812,22961.279296875,1691.6580810546875,165.2899932861328,116.50706481933594,91.68199920654297,274.3176574707031,101.17035675048828,360.16143798828125,4145.18994140625
2022-08-07,66.89749145507812,23175.890625,1699.350830078125,165.2899932861328,116.50706481933594,91.68199920654297,274.3176574707031,101.17035675048828,360.16143798828125,4145.18994140625
2022-08-08,67.19677734375,23809.486328125,1775.51611328125,166.69000244140625,116.33847045898438,92.22191619873047,271.80633544921875,102.80337524414062,359.8391418457031,4140.06005859375
2022-08-09,67.04710388183594,23164.318359375,1703.0250244140625,167.1999969482422,115.6739501953125,91.9475326538086,273.7261657714844,102.40380096435547,358.41741943359375,4122.47021484375
2022-08-10,67.23196411132812,23947.642578125,1851.74267578125,166.77999877929688,118.71878814697266,92.00064086914062,280.37786865234375,101.73490905761719,365.92425537109375,4210.240234375
2022-08-11,66.85346221923828,23957.529296875,1881.22412109375,166.33999633789062,117.86583709716797,91.38986206054688,278.3028564453125,99.36357879638672,365.92425537109375,4207.27001953125
2022-08-12,67.16155242919922,24402.818359375,1957.2464599609375,167.8699951171875,120.68255615234375,91.75279998779297,283.0443420410156,100.37118530273438,372.1895446777344,4280.14990234375
2022-08-13,67.16155242919922,24424.068359375,1981.3365478515625,167.8699951171875,120.68255615234375,91.75279998779297,283.0443420410156,100.37118530273438,372.1895446777344,4280.14990234375
2022-08-14,67.16155242919922,24319.333984375,1936.802001953125,167.8699951171875,120.68255615234375,91.75279998779297,283.0443420410156,100.37118530273438,372.1895446777344,4280.14990234375
2022-08-15,67.23196411132812,24136.97265625,1904.2281494140625,165.7100067138672,121.07929229736328,92.0448989868164,284.5569152832031,100.2843017578125,373.7818908691406,4297.14013671875
2022-08-16,67.14395904541016,23883.291015625,1878.139404296875,165.4199981689453,120.702392578125,91.93867492675781,283.8199768066406,100.70126342773438,374.4359436035156,4305.2001953125
2022-08-17,66.74785614013672,23335.998046875,1832.9996337890625,164.35000610351562,118.57003784179688,91.31907653808594,283.0718078613281,99.65022277832031,371.876708984375,4274.0400390625
2022-08-18,66.8710708618164,23212.73828125,1847.0078125,163.9199981689453,119.18494415283203,91.4961166381836,281.9543762207031,99.79791259765625,373.0236511230469,4283.740234375
2022-08-19,66.44856262207031,20877.552734375,1612.9873046875,162.72000122070312,116.24920654296875,90.7083740234375,278.04815673828125,98.1908950805664,367.8769226074219,4228.47998046875
2022-08-20,66.44856262207031,21166.060546875,1577.0037841796875,162.72000122070312,116.24920654296875,90.7083740234375,278.04815673828125,98.1908950805664,367.8769226074219,4228.47998046875
2022-08-21,66.44856262207031,21534.12109375,1619.3189697265625,162.72000122070312,116.24920654296875,90.7083740234375,278.04815673828125,98.1908950805664,367.8769226074219,4228.47998046875
2022-08-22,66.1492919921875,21398.908203125,1622.505859375,161.63999938964844,113.30354309082031,90.31002044677734,269.8860168457031,97.86078643798828,360.12353515625,4137.990234375
2022-08-23,66.12288665771484,21528.087890625,1662.7698974609375,162.77000427246094,112.9266586303711,90.08877563476562,268.61309814453125,97.32229614257812,359.27044677734375,4128.72998046875
2022-08-24,65.95565032958984,21395.01953125,1657.0592041015625,163.25,112.758056640625,89.78780364990234,267.9815368652344,96.60999298095703,360.36053466796875,4140.77001953125
2022-08-25,66.3165512084961,21600.904296875,1696.45703125,163.75,115.69379425048828,90.36314392089844,270.9548034667969,97.95639038085938,365.6116027832031,4199.1201171875
2022-08-26,66.18448638916016,20260.01953125,1507.7828369140625,161.75999450683594,109.43551635742188,90.25689697265625,260.4994812011719,98.6947021484375,353.0810241699219,4057.659912109375
2022-08-27,66.18448638916016,20041.73828125,1491.39501953125,161.75999450683594,109.43551635742188,90.25689697265625,260.4994812011719,98.6947021484375,353.0810241699219,4057.659912109375
2022-08-28,66.18448638916016,19616.814453125,1430.54736328125,161.75999450683594,109.43551635742188,90.25689697265625,260.4994812011719,98.6947021484375,353.0810241699219,4057.659912109375
2022-08-29,65.88521575927734,20297.994140625,1553.037353515625,161.86000061035156,108.52305603027344,89.74356079101562,257.720458984375,97.87818908691406,350.74932861328125,4030.610107421875
2022-08-30,65.93807983398438,19796.80859375,1523.8388671875,160.50999450683594,108.04698944091797,89.71698760986328,255.5244903564453,98.12142944335938,346.9390563964844,3986.159912109375
2022-08-31,65.66517639160156,20049.763671875,1553.6849365234375,159.27000427246094,107.33289337158203,89.34526062011719,254.06695556640625,97.18328094482422,344.2092590332031,3955.0
2022-09-01,65.30883026123047,20127.140625,1586.1767578125,157.8699951171875,108.84043884277344,88.63499450683594,253.02728271484375,95.4040298461914,345.27081298828125,3966.85009765625
2022-09-02,65.47643280029297,19969.771484375,1577.220458984375,159.25999450683594,106.9659194946289,89.13152313232422,248.8101348876953,95.94371795654297,341.65008544921875,3924.260009765625
2022-09-03,65.47643280029297,19832.087890625,1556.8726806640625,159.25999450683594,106.9659194946289,89.13152313232422,248.8101348876953,95.94371795654297,341.65008544921875,3924.260009765625
2022-09-04,65.47643280029297,19986.712890625,1577.6416015625,159.25999450683594,106.9659194946289,89.13152313232422,248.8101348876953,95.94371795654297,341.65008544921875,3924.260009765625
2022-09-05,65.47643280029297,19812.37109375,1617.1832275390625,159.25999450683594,106.9659194946289,89.13152313232422,248.8101348876953,95.94371795654297,341.65008544921875,3924.260009765625
2022-09-06,64.88540649414062,18837.66796875,1561.74853515625,158.3300018310547,105.93445587158203,88.138427734375,246.07968139648438,93.56733703613281,340.5032043457031,3908.18994140625
2022-09-07,65.3529052734375,19290.32421875,1629.9063720703125,159.94000244140625,108.55280303955078,88.71479797363281,250.7826385498047,95.047119140625,346.6072998046875,3979.8701171875
2022-09-08,65.15003967285156,19329.833984375,1635.34765625,158.97999572753906,107.4915771484375,88.38671112060547,251.20045471191406,94.07221984863281,348.8726806640625,4006.179931640625
2022-09-09,65.12357330322266,21381.15234375,1719.08544921875,159.82000732421875,109.74298095703125,88.3956069946289,256.9722595214844,94.28113555908203,354.2564392089844,4067.360107421875
2022-09-10,65.12357330322266,21680.5390625,1776.2037353515625,159.82000732421875,109.74298095703125,88.3956069946289,256.9722595214844,94.28113555908203,354.2564392089844,4067.360107421875
2022-09-11,65.12357330322266,21769.255859375,1761.800048828125,159.82000732421875,109.74298095703125,88.3956069946289,256.9722595214844,94.28113555908203,354.2564392089844,4067.360107421875
2022-09-12,65.04417419433594,22370.44921875,1713.7652587890625,160.6300048828125,109.95125579833984,88.18277740478516,259.1003112792969,93.50637817382812,358.1519775390625,4110.41015625
2022-09-13,64.71784210205078,20296.70703125,1580.7879638671875,158.5399932861328,103.4648666381836,87.68624877929688,244.8553466796875,93.7240219116211,342.5315246582031,3932.68994140625
2022-09-14,64.79721069335938,20241.08984375,1634.7550048828125,157.92999267578125,104.1392822265625,87.73053741455078,245.07884216308594,94.04611206054688,343.8111267089844,3946.010009765625
2022-09-15,64.6031494140625,19701.2109375,1471.6934814453125,154.97999572753906,102.0664291381836,87.4290542602539,238.4325408935547,93.98515319824219,339.97235107421875,3901.35009765625
2022-09-16,64.5325927734375,19772.583984375,1432.44775390625,155.83999633789062,101.95732879638672,87.5000228881836,237.8106689453125,93.20174407958984,337.2994079589844,3873.330078125
2022-09-17,64.5325927734375,20127.576171875,1469.74169921875,155.83999633789062,101.95732879638672,87.5000228881836,237.8106689453125,93.20174407958984,337.2994079589844,3873.330078125
2022-09-18,64.5325927734375,19419.505859375,1335.3291015625,155.83999633789062,101.95732879638672,87.5000228881836,237.8106689453125,93.20174407958984,337.2994079589844,3873.330078125
2022-09-19,64.48847961425781,19544.12890625,1377.5413818359375,155.9600067138672,102.22511291503906,87.25175476074219,237.59686279296875,93.41934967041016,339.8871765136719,3899.889892578125
2022-09-20,64.17094421386719,18890.7890625,1324.38818359375,155.07000732421875,100.31092834472656,86.71085357666016,235.58547973632812,92.48794555664062,336.0578308105469,3855.929931640625
2022-09-21,64.34732818603516,18547.400390625,1252.6077880859375,155.7899932861328,98.4661865234375,87.05665588378906,232.1845703125,94.03739166259766,330.1432800292969,3789.929931640625
2022-09-22,63.68578338623047,19413.55078125,1327.68017578125,155.6999969482422,99.31912231445312,85.74434661865234,234.15707397460938,91.63489532470703,327.3565979003906,3757.989990234375
2022-09-23,63.509368896484375,19297.638671875,1328.259521484375,153.00999450683594,97.93060302734375,85.85074615478516,231.1837615966797,92.00917053222656,321.9159240722656,3693.22998046875
2022-09-24,63.509368896484375,18937.01171875,1317.9932861328125,153.00999450683594,97.93060302734375,85.85074615478516,231.1837615966797,92.00917053222656,321.9159240722656,3693.22998046875
2022-09-25,63.509368896484375,18802.09765625,1294.216796875,153.00999450683594,97.93060302734375,85.85074615478516,231.1837615966797,92.00917053222656,321.9159240722656,3693.22998046875
2022-09-26,62.69786071777344,19222.671875,1335.3201904296875,151.22999572753906,97.36528015136719,84.42314910888672,230.72706604003906,90.25080108642578,318.79754638671875,3655.0400390625
2022-09-27,62.42443084716797,19110.546875,1330.127685546875,151.5399932861328,96.70076751708984,83.84678649902344,229.71646118164062,87.87444305419922,317.8970947265625,3647.2900390625
2022-09-28,63.39471435546875,19426.720703125,1337.410888671875,154.69000244140625,99.22987365722656,85.7354736328125,234.24456787109375,90.81664276123047,324.1413879394531,3719.0400390625
2022-09-29,63.06834411621094,19573.05078125,1335.65234375,154.66000366210938,96.62142944335938,85.33647155761719,230.775634765625,90.34659576416016,317.3820495605469,3640.469970703125
2022-09-30,62.91841125488281,19431.7890625,1327.9786376953125,154.6699981689453,94.86592864990234,85.11478424072266,226.3058319091797,89.18016052246094,312.54583740234375,3585.6201171875
2022-10-01,62.91841125488281,19312.095703125,1311.6444091796875,154.6699981689453,94.86592864990234,85.11478424072266,226.3058319091797,89.18016052246094,312.54583740234375,3585.6201171875
2022-10-02,62.91841125488281,19044.107421875,1276.093505859375,154.6699981689453,94.86592864990234,85.11478424072266,226.3058319091797,89.18016052246094,312.54583740234375,3585.6201171875
2022-10-03,63.44526290893555,19623.580078125,1323.439208984375,158.42999267578125,97.83142852783203,86.12493133544922,233.9239044189453,90.59717559814453,320.8093566894531,3678.429931640625
2022-10-04,63.60436248779297,20336.84375,1362.1265869140625,160.6999969482422,100.80683898925781,86.30264282226562,241.8334197998047,90.34412384033203,330.5483703613281,3790.929931640625
2022-10-05,63.2684440612793,20160.716796875,1352.837158203125,159.80999755859375,100.59854888916016,85.48526000976562,242.14437866210938,89.48028564453125,329.97723388671875,3783.280029296875
2022-10-06,63.029762268066406,19955.443359375,1351.70947265625,159.6300048828125,100.58863830566406,85.01435852050781,239.80259704589844,88.98294067382812,326.5023193359375,3744.52001953125
2022-10-07,62.70266342163086,19546.849609375,1332.5169677734375,157.8800048828125,97.87109375,84.5968246459961,227.6079559326172,88.1191177368164,317.33453369140625,3639.659912109375
2022-10-08,62.70266342163086,19416.568359375,1315.50048828125,157.8800048828125,97.87109375,84.5968246459961,227.6079559326172,88.1191177368164,317.33453369140625,3639.659912109375
2022-10-09,62.70266342163086,19446.42578125,1322.604248046875,157.8800048828125,97.87109375,84.5968246459961,227.6079559326172,88.1191177368164,317.33453369140625,3639.659912109375
2022-10-10,62.41980743408203,19141.484375,1291.337646484375,155.47999572753906,97.05782318115234,84.09930419921875,222.75926208496094,86.74920654296875,314.96392822265625,3612.389892578125
2022-10-11,62.4374885559082,19051.41796875,1279.57568359375,155.16000366210938,96.3833999633789,84.3125,219.0279541015625,87.13313293457031,312.8885803222656,3588.840087890625
2022-10-12,62.50819778442383,19157.4453125,1294.9063720703125,155.99000549316406,96.7602767944336,84.58794403076172,219.3583221435547,87.56067657470703,311.9175109863281,3577.030029296875
2022-10-13,62.2872314453125,19382.904296875,1288.1239013671875,154.91000366210938,98.24796295166016,84.23257446289062,227.6079559326172,86.72303009033203,320.0858154296875,3669.909912109375
2022-10-14,61.986637115478516,19185.65625,1297.422119140625,152.97999572753906,95.76847076416016,83.76168823242188,222.0887451171875,86.00756072998047,312.8790588378906,3583.070068359375
2022-10-15,61.986637115478516,19067.634765625,1274.8717041015625,152.97999572753906,95.76847076416016,83.76168823242188,222.0887451171875,86.00756072998047,312.8790588378906,3583.070068359375
2022-10-16,61.986637115478516,19268.09375,1306.296630859375,152.97999572753906,95.76847076416016,83.76168823242188,222.0887451171875,86.00756072998047,312.8790588378906,3583.070068359375
2022-10-17,62.119224548339844,19550.7578125,1331.713623046875,153.4199981689453,99.15052032470703,83.85052490234375,230.8047637939453,85.58869934082031,320.828369140625,3677.949951171875
2022-10-18,62.26068878173828,19334.416015625,1310.447021484375,153.75,99.9439697265625,84.06376647949219,231.74732971191406,85.78939056396484,324.60791015625,3719.97998046875
2022-10-19,61.747962951660156,19139.53515625,1285.7442626953125,151.69000244140625,98.81330871582031,83.18421936035156,229.78451538085938,84.2275390625,322.3611145019531,3695.159912109375
2022-10-20,61.33250045776367,19053.740234375,1283.200927734375,151.4499969482422,99.15052032470703,82.56230163574219,229.4638671875,82.78781127929688,319.7145080566406,3665.780029296875
2022-10-21,61.43855285644531,19172.46875,1299.9464111328125,154.14999389648438,100.3010025024414,82.74887084960938,235.26486206054688,81.2957534790039,327.3972473144531,3752.75
2022-10-22,61.43855285644531,19208.189453125,1314.2991943359375,154.14999389648438,100.3010025024414,82.74887084960938,235.26486206054688,81.2957534790039,327.3972473144531,3752.75
2022-10-23,61.43855285644531,19567.0078125,1363.447021484375,154.14999389648438,100.3010025024414,82.74887084960938,235.26486206054688,81.2957534790039,327.3972473144531,3752.75
